  SCHEMATIC
<-Volume->                  <--Area-->     <-Volume->  <ML#> ***       <sb>
<Name>   x                  <-factor->     <Name>   x        ***        x x
*** Each COPY operation holds the inflow for up to 10 reaches.  For example,
*** COPY 80 members 1-10 hold the data for reaches 80-89, so the member
*** subscript is one more than the ones digit of the reach number.  All of
*** the COPY outputs are written to the transfer WDM file, with the dataset
*** number matching the reach number.  The transfers are all in acre-feet/day.

*** In the MASS-LINK table number, the tens digit matches the reach number,
*** while the ones digit indicates PERLND (1) or IMPLND (2).
***<IHM_SCHEMATIC>
PERLND 104                      25.614     COPY   240      1
PERLND 104                      48.332     COPY   410      1
PERLND 105                      12.263     COPY   110      1
PERLND 105                      38.582     COPY   230     71
PERLND 105                      74.044     COPY   240      1
PERLND 105                     139.716     COPY   410      1
PERLND 111                      49.012     COPY   110     11
PERLND 111                     361.804     COPY   410     11
PERLND 112                     151.559     COPY   110     11
PERLND 112                    1118.790     COPY   410     11
PERLND 113                      28.310     COPY   110     11
PERLND 113                     208.982     COPY   410     11
PERLND 114                      14.244     COPY   110     11
PERLND 114                     105.150     COPY   410     11
PERLND 115                     134.104     COPY   110     11
PERLND 115                     989.944     COPY   410     11
PERLND 121                     416.432     COPY   110     21
PERLND 121                     111.351     COPY   240     11
PERLND 121                    1740.190     COPY   410     21
PERLND 122                     767.730     COPY   110     21
PERLND 122                     205.286     COPY   240     11
PERLND 122                    3208.199     COPY   410     21
PERLND 123                      52.605     COPY   110     21
PERLND 123                      14.066     COPY   240     11
PERLND 123                     219.826     COPY   410     21
PERLND 124                        .449     COPY   110     21
PERLND 124                        .120     COPY   240     11
PERLND 124                       1.877     COPY   410     21
PERLND 125                     122.978     COPY   110     21
PERLND 125                      32.883     COPY   240     11
PERLND 125                     513.900     COPY   410     21
PERLND 131                        .240     COPY   110     31
PERLND 131                     139.378     COPY   240     21
PERLND 131                        .240     COPY   240     31
PERLND 131                     788.531     COPY   410     31
PERLND 132                        .259     COPY   110     31
PERLND 132                     150.387     COPY   240     21
PERLND 132                        .259     COPY   240     31
PERLND 132                     850.815     COPY   410     31
PERLND 133                        .023     COPY   110     31
PERLND 133                      13.258     COPY   240     21
PERLND 133                        .023     COPY   240     31
PERLND 133                      75.007     COPY   410     31
PERLND 134                        .017     COPY   110     31
PERLND 134                      10.112     COPY   240     21
PERLND 134                        .017     COPY   240     31
PERLND 134                      57.207     COPY   410     31
PERLND 135                        .105     COPY   110     31
PERLND 135                      60.859     COPY   240     21
PERLND 135                        .105     COPY   240     31
PERLND 135                     344.308     COPY   410     31
PERLND 141                     545.464     COPY   110     41
PERLND 141                     221.344     COPY   240     41
PERLND 141                    2202.813     COPY   410     41
PERLND 142                    2105.333     COPY   110     41
PERLND 142                     854.325     COPY   240     41
PERLND 142                    8502.217     COPY   410     41
PERLND 143                     369.739     COPY   110     41
PERLND 143                     150.037     COPY   240     41
PERLND 143                    1493.162     COPY   410     41
PERLND 144                      19.147     COPY   110     41
PERLND 144                       7.770     COPY   240     41
PERLND 144                      77.323     COPY   410     41
PERLND 145                     167.708     COPY   110     41
PERLND 145                      68.054     COPY   240     41
PERLND 145                     677.276     COPY   410     41
PERLND 151                     313.706     COPY   110     51
PERLND 151                     334.932     COPY   410     51
PERLND 152                    1240.871     COPY   110     51
PERLND 152                    1324.831     COPY   410     51
PERLND 153                     724.068     COPY   110     51
PERLND 153                     773.059     COPY   410     51
PERLND 154                      25.250     COPY   110     51
PERLND 154                      26.959     COPY   410     51
PERLND 155                      80.179     COPY   110     51
PERLND 155                      85.604     COPY   410     51
PERLND 161                     288.259     COPY   110     61
PERLND 161                     776.934     COPY   410     61
PERLND 162                    1290.934     COPY   110     61
PERLND 162                    3479.408     COPY   410     61
PERLND 163                      32.544     COPY   110     61
PERLND 163                      87.714     COPY   410     61
PERLND 164                      39.021     COPY   110     61
PERLND 164                     105.171     COPY   410     61
PERLND 165                      32.463     COPY   110     61
PERLND 165                      87.497     COPY   410     61
PERLND 171                      28.948     COPY   110     71
PERLND 171                      69.395     COPY   410     71
PERLND 172                     598.321     COPY   110     71
PERLND 172                    1434.284     COPY   410     71
PERLND 173                     168.799     COPY   110     71
PERLND 173                     404.641     COPY   410     71
PERLND 174                      62.522     COPY   110     71
PERLND 174                     149.876     COPY   410     71
PERLND 175                      91.365     COPY   110     71
PERLND 175                     219.019     COPY   410     71
PERLND 181                     325.340     COPY   110     81
PERLND 181                     209.237     COPY   240     51
PERLND 181                      25.298     COPY   240     61
PERLND 181                     929.351     COPY   410     81
PERLND 182                     634.073     COPY   110     81
PERLND 182                     407.794     COPY   240     51
PERLND 182                      49.304     COPY   240     61
PERLND 182                    1811.266     COPY   410     81
PERLND 183                       2.679     COPY   110     81
PERLND 183                       1.723     COPY   240     51
PERLND 183                        .208     COPY   240     61
PERLND 183                       7.654     COPY   410     81
PERLND 184                       2.685     COPY   110     81
PERLND 184                       1.727     COPY   240     51
PERLND 184                        .209     COPY   240     61
PERLND 184                       7.669     COPY   410     81
PERLND 185                     128.842     COPY   110     81
PERLND 185                      82.863     COPY   240     51
PERLND 185                      10.018     COPY   240     61
PERLND 185                     368.046     COPY   410     81
PERLND 191                     218.166     COPY   110     91
PERLND 191                     439.278     COPY   410     91
PERLND 192                     807.982     COPY   110     91
PERLND 192                    1626.878     COPY   410     91
